Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Ship_Mode,Sales,Profit,Cost,Year
ORD100627,2024-10-18,CUST1875,Brianna Sims,North,Newcastle,Bakery,Most Box,7,100.49,0.11,Credit Card,Pending,Express,626.05,128.2,497.85,2024
ORD102157,2024-10-18,CUST1825,Jessica Li,North,Newcastle,Household,Executive Bottle,3,29.08,0.17,Credit Card,Completed,Standard,72.41,12.77,59.64,2024
ORD102351,2024-10-18,CUST1102,Tracy Murphy,North,Bristol,Frozen Foods,Feel Bottle,9,51.76,0.2,Credit Card,Pending,Standard,372.67,91.14,281.53,2024
ORD104193,2024-10-18,CUST1694,Samuel Mann,East,Bristol,Household,Nearly Bag,7,116.63,0.13,Cash,Pending,Standard,710.28,94.12,616.16,2024
ORD104745,2024-10-18,CUST1408,Alex Martin,East,Newcastle,Beverages,Movement Set,4,122.7,0.08,Credit Card,Cancelled,Express,451.54,88.49,363.05,2024
ORD104940,2024-10-18,CUST1055,Walter Ayala DVM,West,Leeds,Household,Behavior Pack,4,95.62,0.17,Online Payment,Completed,Standard,317.46,41.26,276.2,2024
ORD102141,2024-10-19,CUST1439,Patricia Jackson,South,Bristol,Produce,Campaign Set,4,8.0,0.05,Cash,Cancelled,Express,30.4,4.37,26.03,2024
ORD100118,2024-10-19,CUST1857,Daniel Hamilton Jr.,South,Sheffield,Bakery,Blue Pack,5,39.59,0.23,Mobile Payment,Cancelled,Same-Day,152.42,27.98,124.44,2024
ORD102220,2024-10-19,CUST1121,Matthew Huynh,South,Manchester,Produce,They Box,4,65.42,0.11,Cash,Completed,Same-Day,232.9,15.97,216.93,2024
ORD101954,2024-10-19,CUST1707,Kimberly Carroll,South,Leeds,Produce,Treatment Pack,5,131.71,0.04,Online Payment,Completed,Same-Day,632.21,92.87,539.34,2024
ORD104968,2024-10-19,CUST1639,Sarah Nelson,West,Birmingham,Bakery,Board Box,1,29.81,0.24,Online Payment,Completed,Standard,22.66,5.6,17.06,2024
ORD101526,2024-10-19,CUST1888,Daniel Olson,East,Bristol,Bakery,Consumer Bag,3,138.4,0.07,Credit Card,Cancelled,Same-Day,386.14,62.93,323.21,2024
ORD101915,2024-10-19,CUST1125,Teresa Deleon,East,Newcastle,Beverages,Article Box,5,123.48,0.22,Cash,Pending,Same-Day,481.57,62.27,419.3,2024
ORD101301,2024-10-19,CUST1380,Karen Landry,West,Leeds,Snacks,People Bag,5,46.62,0.04,Cash,Completed,Standard,223.78,19.01,204.77,2024
ORD101483,2024-10-19,CUST1174,Catherine Johnson,East,Manchester,Frozen Foods,Each Bottle,6,30.91,0.0,Credit Card,Completed,Express,185.46,24.05,161.41,2024
ORD101534,2024-10-19,CUST1140,April Wagner,North,Bristol,Snacks,Mrs Box,5,92.53,0.07,Online Payment,Completed,Standard,430.26,72.22,358.04,2024
ORD101147,2024-10-19,CUST1674,Kyle Freeman,East,Leeds,Dairy,Expect Bottle,4,83.47,0.06,Credit Card,Completed,Standard,313.85,15.81,298.04,2024
ORD101337,2024-10-19,CUST1354,David Roberson,East,Manchester,Frozen Foods,Democrat Pack,9,11.8,0.03,Mobile Payment,Cancelled,Express,103.01,9.06,93.95,2024
ORD104937,2024-10-19,CUST1823,Paul Kim,North,Sheffield,Dairy,Past Bag,2,113.02,0.15,Credit Card,Pending,Standard,192.13,12.7,179.43,2024
ORD102011,2024-10-19,CUST1581,Donald Navarro,West,Newcastle,Beverages,Five Set,4,99.79,0.09,Mobile Payment,Pending,Standard,363.24,80.0,283.24,2024
ORD102242,2024-10-19,CUST1178,Amy Ellis,South,Birmingham,Beverages,Very Pack,5,84.68,0.11,Cash,Cancelled,Standard,376.83,42.66,334.17,2024
ORD100998,2024-10-19,CUST1737,Aaron Phillips,West,Glasgow,Dairy,Event Set,4,81.51,0.08,Mobile Payment,Cancelled,Standard,299.96,49.25,250.71,2024
ORD102721,2024-10-19,CUST1377,Aaron Pierce,South,London,Frozen Foods,Field Set,9,141.35,0.2,Cash,Cancelled,Standard,1017.72,111.73,905.99,2024
ORD103744,2024-10-19,CUST1646,Elizabeth Jones,West,Liverpool,Beverages,Information Set,4,46.33,0.13,Credit Card,Completed,Same-Day,161.23,39.99,121.24,2024
ORD100903,2024-10-20,CUST1193,Angela Rodriguez,South,Manchester,Dairy,Little Box,8,18.49,0.2,Credit Card,Pending,Express,118.34,11.98,106.36,2024
ORD101098,2024-10-20,CUST1109,Kenneth Sanchez,East,Newcastle,Bakery,Ground Pack,2,32.65,0.04,Credit Card,Completed,Same-Day,62.69,8.11,54.58,2024
ORD100020,2024-10-20,CUST1539,Jeremy Smith,North,Newcastle,Frozen Foods,Teacher Box,7,44.28,0.17,Cash,Cancelled,Standard,257.27,25.3,231.97,2024
ORD104777,2024-10-20,CUST1792,Shelly Anthony,South,Sheffield,Produce,Fight Set,1,4.7,0.16,Credit Card,Cancelled,Express,3.95,0.86,3.09,2024
ORD103358,2024-10-20,CUST1893,Scott Phillips,East,Manchester,Snacks,Arrive Bag,1,149.84,0.03,Mobile Payment,Pending,Same-Day,145.34,26.36,118.98,2024
ORD103088,2024-10-20,CUST1041,Bruce Young,North,Leeds,Beverages,Necessary Box,8,97.17,0.05,Online Payment,Cancelled,Express,738.49,172.66,565.83,2024
ORD100226,2024-10-20,CUST1623,Christopher Brown,East,London,Snacks,Next Pack,1,20.06,0.15,Credit Card,Pending,Standard,17.05,1.15,15.9,2024
ORD101182,2024-10-20,CUST1136,Lisa Meyer,North,Sheffield,Snacks,Language Bottle,3,60.51,0.19,Cash,Cancelled,Express,147.04,19.77,127.27,2024
ORD103695,2024-10-20,CUST1057,Jesus Hicks,East,Sheffield,Household,Sell Set,3,72.95,0.18,Online Payment,Pending,Express,179.46,31.25,148.21,2024
ORD103548,2024-10-20,CUST1826,Aaron Garcia,North,Birmingham,Bakery,Mention Set,2,90.69,0.05,Credit Card,Pending,Express,172.31,41.33,130.98,2024
ORD100792,2024-10-20,CUST1062,John Hayes,South,Leeds,Dairy,Hour Pack,5,114.59,0.18,Cash,Pending,Standard,469.82,112.92,356.9,2024
ORD102041,2024-10-20,CUST1081,Angela Anderson,East,Newcastle,Produce,Scene Box,7,72.2,0.19,Mobile Payment,Completed,Express,409.37,72.32,337.05,2024
ORD103400,2024-10-20,CUST1258,Melissa Scott,South,Glasgow,Snacks,Serve Pack,3,143.09,0.12,Mobile Payment,Cancelled,Same-Day,377.76,72.32,305.44,2024
ORD102930,2024-10-20,CUST1835,Sarah Cowan,North,Leeds,Beverages,Result Box,9,37.5,0.03,Mobile Payment,Pending,Same-Day,327.38,21.84,305.54,2024
ORD103931,2024-10-20,CUST1758,John Perry,West,Newcastle,Bakery,Certain Bottle,2,53.39,0.05,Credit Card,Cancelled,Standard,101.44,21.88,79.56,2024
ORD104542,2024-10-21,CUST1186,Sarah Stephens,North,Manchester,Bakery,Wife Bottle,9,63.98,0.18,Online Payment,Cancelled,Express,472.17,61.72,410.45,2024
ORD102824,2024-10-21,CUST1796,Taylor Gonzalez,North,Birmingham,Frozen Foods,Mrs Bottle,1,63.24,0.07,Online Payment,Cancelled,Same-Day,58.81,6.24,52.57,2024
ORD101537,2024-10-21,CUST1795,Shannon Schultz,North,Birmingham,Beverages,Different Set,2,105.07,0.13,Cash,Cancelled,Express,182.82,12.45,170.37,2024
ORD103634,2024-10-21,CUST1113,Mr. Joseph Young Jr.,North,Birmingham,Produce,Size Set,3,62.98,0.23,Credit Card,Cancelled,Standard,145.48,23.36,122.12,2024
ORD101057,2024-10-21,CUST1660,Mrs. Yvette Gibson,South,Leeds,Produce,Feeling Bottle,7,120.08,0.14,Credit Card,Pending,Same-Day,722.88,177.48,545.4,2024
ORD103643,2024-10-21,CUST1386,Brian Bell,South,Newcastle,Produce,Nice Set,7,65.66,0.1,Cash,Completed,Standard,413.66,55.56,358.1,2024
ORD101932,2024-10-21,CUST1601,Karen Wallace,East,Newcastle,Snacks,For Set,7,124.83,0.22,Online Payment,Pending,Express,681.57,155.97,525.6,2024
ORD102669,2024-10-21,CUST1391,Alexis James,East,Newcastle,Dairy,Process Pack,6,30.23,0.18,Online Payment,Pending,Standard,148.73,34.5,114.23,2024
ORD103255,2024-10-21,CUST1210,Alicia Mcfarland,East,Manchester,Snacks,Ground Bottle,2,58.33,0.05,Cash,Cancelled,Express,110.83,20.26,90.57,2024
ORD100199,2024-10-21,CUST1110,Michael Baker,East,Sheffield,Dairy,Market Bag,5,124.35,0.03,Cash,Completed,Standard,603.1,109.41,493.69,2024
ORD104340,2024-10-21,CUST1388,Danielle Carter,West,Sheffield,Dairy,His Bottle,3,13.33,0.23,Credit Card,Completed,Standard,30.79,2.78,28.01,2024
ORD104617,2024-10-21,CUST1170,Linda Hernandez,East,Liverpool,Dairy,Rich Set,4,84.68,0.16,Cash,Cancelled,Standard,284.52,44.97,239.55,2024
ORD101672,2024-10-21,CUST1049,David Guzman,East,Leeds,Bakery,Financial Box,2,40.7,0.05,Mobile Payment,Completed,Same-Day,77.33,13.41,63.92,2024
ORD101386,2024-10-21,CUST1228,Dominique Carson,South,Manchester,Beverages,Maybe Set,9,146.9,0.06,Cash,Completed,Express,1242.77,262.21,980.56,2024
ORD104728,2024-10-21,CUST1292,Matthew Durham,West,London,Produce,In Bag,3,12.1,0.01,Cash,Cancelled,Same-Day,35.94,4.72,31.22,2024
ORD104457,2024-10-21,CUST1487,Lisa Price,North,Sheffield,Frozen Foods,Old Bag,2,15.07,0.11,Online Payment,Cancelled,Standard,26.82,4.88,21.94,2024
ORD101155,2024-10-22,CUST1072,Abigail Padilla,South,Newcastle,Beverages,Painting Set,3,113.56,0.24,Cash,Pending,Same-Day,258.92,22.09,236.83,2024
ORD100080,2024-10-22,CUST1678,Mark Salazar,South,London,Snacks,Treat Bottle,8,58.77,0.23,Mobile Payment,Pending,Standard,362.02,38.18,323.84,2024
ORD101031,2024-10-22,CUST1331,Eddie Gonzalez,South,Sheffield,Snacks,Head Bottle,1,81.07,0.05,Online Payment,Completed,Standard,77.02,15.54,61.48,2024
ORD104925,2024-10-22,CUST1011,Matthew Cruz,South,Sheffield,Snacks,Administration Bottle,5,23.8,0.24,Online Payment,Pending,Same-Day,90.44,8.86,81.58,2024
ORD104427,2024-10-22,CUST1226,Juan Tyler,East,Sheffield,Frozen Foods,Network Bottle,5,74.48,0.1,Mobile Payment,Cancelled,Standard,335.16,73.74,261.42,2024
ORD101410,2024-10-22,CUST1682,Erin Bates,North,Sheffield,Frozen Foods,Think Set,6,6.62,0.03,Cash,Cancelled,Express,38.53,5.75,32.78,2024
ORD104949,2024-10-22,CUST1414,Joseph Sullivan,West,Glasgow,Dairy,Once Pack,1,125.92,0.12,Cash,Cancelled,Same-Day,110.81,17.31,93.5,2024
ORD101055,2024-10-22,CUST1698,Marcus Alvarez,South,Liverpool,Produce,Note Bottle,5,27.25,0.02,Credit Card,Completed,Standard,133.52,17.59,115.93,2024
ORD103343,2024-10-22,CUST1195,Carla Taylor,South,Manchester,Bakery,Stop Bottle,6,45.03,0.1,Cash,Cancelled,Same-Day,243.16,48.11,195.05,2024
ORD101381,2024-10-22,CUST1765,Kimberly Griffin,East,Glasgow,Produce,Time Bottle,6,29.34,0.07,Mobile Payment,Pending,Express,163.72,35.13,128.59,2024
ORD102830,2024-10-23,CUST1249,Tammy Brown,South,Birmingham,Snacks,Surface Pack,7,133.96,0.17,Mobile Payment,Pending,Express,778.31,166.15,612.16,2024
ORD101156,2024-10-23,CUST1678,Cassandra Powell,East,Manchester,Bakery,Recognize Bottle,9,47.26,0.13,Online Payment,Pending,Same-Day,370.05,36.08,333.97,2024
ORD101871,2024-10-23,CUST1893,Joshua Foley,South,Bristol,Dairy,College Pack,3,59.75,0.25,Online Payment,Pending,Express,134.44,13.48,120.96,2024
ORD102975,2024-10-23,CUST1428,Donna Peters,West,London,Household,Could Set,3,10.2,0.04,Credit Card,Pending,Express,29.38,5.43,23.95,2024
ORD103562,2024-10-24,CUST1127,Thomas Robinson,North,Leeds,Snacks,Affect Set,5,118.44,0.14,Cash,Pending,Same-Day,509.29,68.44,440.85,2024
ORD100255,2024-10-24,CUST1782,Angelica Johnston,East,Birmingham,Frozen Foods,Include Bag,1,76.77,0.23,Mobile Payment,Cancelled,Express,59.11,11.73,47.38,2024
ORD104986,2024-10-24,CUST1656,Ian Petty,South,Liverpool,Snacks,Similar Bag,6,58.35,0.2,Mobile Payment,Pending,Same-Day,280.08,58.45,221.63,2024
ORD101950,2024-10-24,CUST1668,Stephanie Armstrong DDS,South,Liverpool,Dairy,Least Bag,9,125.41,0.14,Cash,Pending,Same-Day,970.67,115.78,854.89,2024
ORD102193,2024-10-24,CUST1693,Brendan Mcclain,West,Leeds,Snacks,Measure Pack,3,123.84,0.14,Online Payment,Completed,Same-Day,319.51,43.54,275.97,2024
ORD103745,2024-10-24,CUST1041,Michael King MD,South,London,Frozen Foods,Him Bottle,3,24.63,0.25,Credit Card,Pending,Standard,55.42,5.38,50.04,2024
ORD104833,2024-10-25,CUST1622,Mary Boyd,South,Newcastle,Produce,Part Set,2,55.75,0.2,Mobile Payment,Cancelled,Standard,89.2,20.53,68.67,2024
ORD101120,2024-10-25,CUST1854,Mike Nguyen,South,Manchester,Dairy,Weight Bag,8,56.51,0.13,Mobile Payment,Cancelled,Standard,393.31,64.35,328.96,2024
ORD104425,2024-10-25,CUST1310,Francisco Arnold,West,Glasgow,Dairy,Program Bottle,5,77.68,0.2,Credit Card,Completed,Express,310.72,74.73,235.99,2024
ORD102031,2024-10-25,CUST1780,Andrew Jordan,East,Leeds,Snacks,Report Bag,5,35.85,0.03,Credit Card,Pending,Standard,173.87,31.44,142.43,2024
ORD100370,2024-10-25,CUST1009,Adam Pierce,South,Liverpool,Frozen Foods,Successful Bottle,7,80.22,0.13,Credit Card,Completed,Same-Day,488.54,37.84,450.7,2024
ORD104944,2024-10-25,CUST1797,Travis Garcia,South,Birmingham,Dairy,Black Set,9,42.28,0.12,Mobile Payment,Cancelled,Standard,334.86,35.14,299.72,2024
ORD103983,2024-10-25,CUST1569,William Swanson,West,Birmingham,Bakery,Think Bottle,4,118.39,0.18,Online Payment,Cancelled,Same-Day,388.32,56.24,332.08,2024
ORD103462,2024-10-26,CUST1172,Michelle Mann,South,London,Frozen Foods,Hundred Pack,1,62.74,0.06,Mobile Payment,Completed,Standard,58.98,11.66,47.32,2024
ORD102295,2024-10-26,CUST1210,Laura Levy,North,Glasgow,Produce,Return Bottle,5,132.44,0.22,Credit Card,Completed,Same-Day,516.52,68.74,447.78,2024
ORD100981,2024-10-26,CUST1282,James Hanson,West,Newcastle,Bakery,Suffer Box,6,132.67,0.07,Cash,Completed,Express,740.3,50.72,689.58,2024
ORD102312,2024-10-26,CUST1218,Valerie Esparza,North,Manchester,Dairy,Shoulder Set,1,17.37,0.2,Mobile Payment,Completed,Same-Day,13.9,2.84,11.06,2024
ORD102142,2024-10-26,CUST1017,Dean Day,West,Newcastle,Frozen Foods,Civil Box,3,121.42,0.2,Mobile Payment,Pending,Express,291.41,63.09,228.32,2024
ORD104764,2024-10-26,CUST1365,Tricia Allen,South,Birmingham,Household,Politics Bottle,5,99.06,0.03,Online Payment,Cancelled,Express,480.44,81.76,398.68,2024
ORD100915,2024-10-26,CUST1886,Tammy Kelly,West,Bristol,Household,Hand Bag,5,49.03,0.17,Online Payment,Cancelled,Express,203.47,19.03,184.44,2024
ORD101893,2024-10-26,CUST1110,Lori Williams,West,Birmingham,Beverages,Song Box,3,121.75,0.04,Online Payment,Completed,Same-Day,350.64,27.94,322.7,2024
ORD101807,2024-10-27,CUST1365,Jay Durham,South,Sheffield,Household,Eat Bottle,7,110.71,0.24,Credit Card,Completed,Express,588.98,122.77,466.21,2024
ORD103293,2024-10-27,CUST1199,Katherine Berg,South,Leeds,Frozen Foods,She Set,9,29.53,0.19,Credit Card,Pending,Same-Day,215.27,15.31,199.96,2024
ORD100859,2024-10-27,CUST1238,Jessica Stephens,South,London,Dairy,Role Box,1,91.87,0.14,Cash,Completed,Express,79.01,6.53,72.48,2024
ORD103896,2024-10-27,CUST1284,Miguel Nelson,West,Liverpool,Snacks,Similar Set,8,93.42,0.22,Cash,Cancelled,Standard,582.94,142.28,440.66,2024
ORD101879,2024-10-27,CUST1014,Linda Williams,North,Bristol,Produce,Machine Bottle,6,66.36,0.04,Credit Card,Cancelled,Express,382.23,29.46,352.77,2024
ORD101480,2024-10-27,CUST1519,Marc Powers,South,Bristol,Beverages,Interview Pack,9,34.96,0.12,Credit Card,Completed,Express,276.88,31.15,245.73,2024
ORD103350,2024-10-27,CUST1118,David Wagner,South,Newcastle,Dairy,Call Pack,5,55.38,0.16,Online Payment,Pending,Express,232.6,17.08,215.52,2024
ORD102045,2024-10-27,CUST1764,Shannon Lester,South,Liverpool,Frozen Foods,Center Bag,3,74.94,0.08,Mobile Payment,Completed,Same-Day,206.83,36.49,170.34,2024
ORD103191,2024-10-27,CUST1321,Sara Sanchez,East,Manchester,Dairy,Threat Bottle,4,93.13,0.03,Online Payment,Completed,Standard,361.34,49.78,311.56,2024
ORD100093,2024-10-27,CUST1446,Bryan Lopez,West,Liverpool,Bakery,Girl Bag,4,130.91,0.17,Cash,Completed,Same-Day,434.62,24.67,409.95,2024
ORD101619,2024-10-27,CUST1609,Thomas Martin,North,Bristol,Produce,Instead Box,4,46.21,0.22,Mobile Payment,Cancelled,Express,144.18,11.64,132.54,2024
ORD104380,2024-10-27,CUST1103,Rachel Ballard,North,Sheffield,Beverages,Company Bottle,1,103.29,0.15,Credit Card,Cancelled,Express,87.8,19.21,68.59,2024
ORD102858,2024-10-27,CUST1692,Nancy Valenzuela,South,Birmingham,Snacks,Their Pack,6,33.87,0.16,Online Payment,Pending,Standard,170.7,9.64,161.06,2024
ORD100625,2024-10-27,CUST1582,Alyssa Anderson,East,Glasgow,Produce,Practice Box,9,33.34,0.2,Online Payment,Cancelled,Express,240.05,54.4,185.65,2024
ORD101974,2024-10-27,CUST1689,Erin Young,North,Birmingham,Frozen Foods,Social Bag,3,125.38,0.11,Online Payment,Completed,Same-Day,334.76,49.67,285.09,2024
ORD102779,2024-10-27,CUST1401,Nancy Acevedo,West,Newcastle,Bakery,Good Bag,2,49.55,0.2,Cash,Completed,Standard,79.28,10.08,69.2,2024
ORD102810,2024-10-28,CUST1832,Christine Smith,East,Manchester,Bakery,Hand Set,8,51.78,0.02,Mobile Payment,Pending,Same-Day,405.96,21.08,384.88,2024
ORD104533,2024-10-28,CUST1767,Thomas Villanueva,East,Newcastle,Beverages,Southern Set,2,82.3,0.06,Online Payment,Pending,Standard,154.72,23.85,130.87,2024
ORD101275,2024-10-28,CUST1621,Darrell Robinson,East,Sheffield,Beverages,Outside Set,6,135.75,0.02,Credit Card,Completed,Express,798.21,165.61,632.6,2024
ORD104811,2024-10-28,CUST1821,Patricia Gutierrez,West,Manchester,Snacks,Physical Bag,6,102.63,0.17,Online Payment,Cancelled,Same-Day,511.1,121.2,389.9,2024
ORD102148,2024-10-28,CUST1188,Joshua Mclaughlin,South,Bristol,Frozen Foods,Part Pack,5,43.86,0.08,Credit Card,Completed,Same-Day,201.76,42.73,159.03,2024
ORD102263,2024-10-28,CUST1390,Michael Espinoza,North,Birmingham,Produce,End Box,9,106.5,0.2,Mobile Payment,Completed,Express,766.8,58.37,708.43,2024
ORD103937,2024-10-28,CUST1105,David Webb,North,Newcastle,Produce,Bill Bag,1,7.19,0.12,Credit Card,Cancelled,Express,6.33,0.69,5.64,2024
ORD103009,2024-10-28,CUST1897,Heidi Bush,East,Glasgow,Bakery,Listen Box,8,24.55,0.21,Cash,Cancelled,Standard,155.16,23.77,131.39,2024
ORD102633,2024-10-28,CUST1525,Victor Jackson,East,London,Produce,But Bag,6,140.87,0.14,Credit Card,Completed,Same-Day,726.89,168.42,558.47,2024
ORD102690,2024-10-28,CUST1803,James Dixon,North,Glasgow,Household,Let Bottle,3,9.05,0.02,Online Payment,Completed,Same-Day,26.61,2.76,23.85,2024
ORD103095,2024-10-28,CUST1357,Anthony Simmons,North,Manchester,Frozen Foods,Clear Set,2,49.86,0.23,Cash,Cancelled,Express,76.78,7.45,69.33,2024
ORD100341,2024-10-28,CUST1815,Dawn Clark,South,Newcastle,Beverages,Space Bag,2,12.41,0.18,Online Payment,Pending,Express,20.35,3.42,16.93,2024
ORD101507,2024-10-28,CUST1112,Susan Joseph,East,Leeds,Dairy,Treatment Pack,7,112.08,0.18,Cash,Cancelled,Express,643.34,139.94,503.4,2024
ORD103249,2024-10-28,CUST1264,William Cox,South,Birmingham,Household,Produce Box,4,104.07,0.17,Credit Card,Pending,Standard,345.51,55.98,289.53,2024
ORD102073,2024-10-28,CUST1502,Daniel Flores,East,Manchester,Produce,Line Bottle,5,117.49,0.21,Mobile Payment,Pending,Standard,464.09,33.02,431.07,2024
ORD100521,2024-10-28,CUST1656,Suzanne Sparks,West,Liverpool,Frozen Foods,Board Bottle,3,30.94,0.22,Online Payment,Pending,Standard,72.4,11.87,60.53,2024
ORD101539,2024-10-28,CUST1314,Elizabeth Perez,South,Birmingham,Produce,Build Pack,4,68.45,0.05,Credit Card,Completed,Standard,260.11,43.82,216.29,2024
ORD101134,2024-10-28,CUST1436,Latoya Smith,North,Manchester,Beverages,Control Set,2,149.25,0.16,Credit Card,Pending,Express,250.74,40.71,210.03,2024
ORD101160,2024-10-28,CUST1101,Robert West,South,Bristol,Bakery,Campaign Box,7,139.5,0.24,Mobile Payment,Completed,Express,742.14,120.2,621.94,2024
ORD101435,2024-10-29,CUST1184,Rhonda Acevedo,South,Birmingham,Produce,Best Pack,9,43.89,0.11,Cash,Completed,Same-Day,351.56,87.3,264.26,2024
ORD104512,2024-10-29,CUST1197,Karl Brooks,North,Glasgow,Produce,With Set,6,10.38,0.12,Cash,Completed,Standard,54.81,4.11,50.7,2024
ORD103752,2024-10-29,CUST1536,Brian Powell,North,Sheffield,Snacks,Order Set,1,97.57,0.07,Cash,Completed,Standard,90.74,16.16,74.58,2024
ORD103087,2024-10-29,CUST1777,Barbara Simmons,East,Newcastle,Snacks,Difference Box,8,75.0,0.17,Online Payment,Cancelled,Express,498.0,89.05,408.95,2024
ORD102153,2024-10-29,CUST1498,Katherine Bullock,North,Birmingham,Produce,Well Bottle,9,12.13,0.13,Online Payment,Completed,Same-Day,94.98,10.18,84.8,2024
ORD101975,2024-10-29,CUST1574,Melissa Acosta,South,Leeds,Bakery,Himself Bag,7,124.09,0.18,Cash,Completed,Same-Day,712.28,113.56,598.72,2024
ORD100714,2024-10-29,CUST1726,Patricia Jimenez,North,Bristol,Dairy,Accept Box,8,98.62,0.05,Mobile Payment,Cancelled,Same-Day,749.51,109.13,640.38,2024
ORD101293,2024-10-29,CUST1848,Darius Harris,North,Birmingham,Produce,Point Set,9,139.75,0.2,Credit Card,Completed,Standard,1006.2,250.32,755.88,2024
ORD101132,2024-10-29,CUST1894,Brenda Griffin,South,Sheffield,Household,Yourself Bottle,9,77.62,0.23,Cash,Completed,Same-Day,537.91,119.04,418.87,2024
ORD100883,2024-10-29,CUST1579,Dr. Thomas Raymond,East,Bristol,Dairy,Practice Set,6,120.09,0.12,Credit Card,Cancelled,Standard,634.08,130.86,503.22,2024
ORD101100,2024-10-29,CUST1799,William Henry,West,Newcastle,Frozen Foods,Provide Pack,8,34.58,0.09,Cash,Pending,Standard,251.74,26.63,225.11,2024
ORD104086,2024-10-29,CUST1698,Juan Wells,East,Manchester,Dairy,Poor Pack,4,73.68,0.09,Mobile Payment,Cancelled,Standard,268.2,31.33,236.87,2024
ORD102776,2024-10-29,CUST1434,Willie Drake,South,Birmingham,Bakery,Sometimes Box,4,3.86,0.09,Mobile Payment,Cancelled,Express,14.05,1.8,12.25,2024
ORD101745,2024-10-29,CUST1747,Michael Adams,West,Leeds,Household,Again Set,4,119.55,0.2,Credit Card,Completed,Same-Day,382.56,48.9,333.66,2024
ORD100782,2024-10-29,CUST1702,Matthew Hines,East,Manchester,Produce,Through Bottle,5,39.86,0.11,Online Payment,Pending,Standard,177.38,15.97,161.41,2024
ORD103799,2024-10-29,CUST1844,Raymond Padilla,West,Sheffield,Snacks,Themselves Box,8,110.19,0.21,Mobile Payment,Cancelled,Standard,696.4,121.64,574.76,2024
ORD100662,2024-10-29,CUST1456,Laurie Jones,East,Glasgow,Bakery,Challenge Bag,1,74.24,0.16,Credit Card,Cancelled,Standard,62.36,12.05,50.31,2024
ORD103575,2024-10-29,CUST1559,Eric Santana,South,Birmingham,Frozen Foods,Newspaper Set,1,95.42,0.16,Cash,Pending,Same-Day,80.15,7.84,72.31,2024
ORD104144,2024-10-29,CUST1790,Ms. Jennifer Dickson,North,Newcastle,Snacks,Certainly Pack,2,43.79,0.02,Online Payment,Completed,Standard,85.83,20.21,65.62,2024
ORD102068,2024-10-29,CUST1127,Matthew Burch,North,London,Snacks,Worry Pack,9,99.77,0.1,Cash,Pending,Same-Day,808.14,131.8,676.34,2024
ORD102316,2024-10-29,CUST1129,Mary Lynch,North,Manchester,Frozen Foods,Beat Box,1,107.93,0.13,Credit Card,Completed,Standard,93.9,14.93,78.97,2024
ORD100273,2024-10-30,CUST1272,Tina Mcpherson,West,Sheffield,Snacks,Understand Box,7,143.88,0.03,Cash,Cancelled,Same-Day,976.95,136.04,840.91,2024
ORD103747,2024-10-30,CUST1872,Deanna Clark,South,London,Household,Happy Box,5,88.06,0.13,Online Payment,Cancelled,Same-Day,383.06,76.59,306.47,2024
ORD100264,2024-10-30,CUST1106,Chad Taylor,South,Bristol,Beverages,Ground Bag,9,109.43,0.23,Mobile Payment,Pending,Same-Day,758.35,117.81,640.54,2024
ORD103512,2024-10-30,CUST1676,Richard Carr,North,Newcastle,Household,In Bag,4,32.64,0.07,Cash,Pending,Standard,121.42,15.7,105.72,2024
ORD104437,2024-10-30,CUST1788,William Turner,East,Birmingham,Snacks,Above Box,9,13.35,0.2,Cash,Pending,Standard,96.12,20.31,75.81,2024
ORD102080,2024-10-30,CUST1592,James Fitzgerald,South,Liverpool,Frozen Foods,If Pack,7,53.99,0.1,Credit Card,Pending,Express,340.14,24.54,315.6,2024
ORD102133,2024-10-30,CUST1801,Katelyn Moreno,East,Bristol,Frozen Foods,Almost Bag,1,143.74,0.15,Cash,Completed,Same-Day,122.18,25.97,96.21,2024
ORD100302,2024-10-30,CUST1850,Michael Smith,East,Bristol,Bakery,Inside Bag,8,133.39,0.09,Cash,Cancelled,Express,971.08,216.78,754.3,2024
ORD102140,2024-10-30,CUST1012,Eric Parker Jr.,South,London,Produce,Goal Bottle,7,120.19,0.03,Cash,Completed,Standard,816.09,166.77,649.32,2024
ORD100075,2024-10-30,CUST1398,Mr. Ryan Cook,South,Glasgow,Produce,Over Box,4,115.02,0.04,Credit Card,Completed,Same-Day,441.68,79.02,362.66,2024
ORD101642,2024-10-30,CUST1743,David Hernandez,North,Manchester,Produce,Yeah Pack,5,127.59,0.24,Online Payment,Completed,Express,484.84,26.05,458.79,2024
ORD104846,2024-10-30,CUST1551,Kayla Randolph,West,Liverpool,Frozen Foods,Once Pack,2,128.21,0.21,Credit Card,Completed,Standard,202.57,45.76,156.81,2024
ORD100324,2024-10-30,CUST1569,Mrs. Sharon Collins DVM,West,Sheffield,Dairy,Tend Bag,2,109.73,0.19,Online Payment,Pending,Express,177.76,18.9,158.86,2024
ORD103181,2024-10-30,CUST1183,James Williams,West,Manchester,Dairy,Provide Box,4,116.64,0.24,Credit Card,Cancelled,Same-Day,354.59,34.29,320.3,2024
ORD104629,2024-10-31,CUST1068,Victoria Williams,South,Bristol,Bakery,Try Pack,3,41.05,0.07,Cash,Pending,Express,114.53,24.7,89.83,2024
